ProductID,CustomerID,Rating,Comment,Label
173364636,18820667,4,biết là Tiki gói hàng ẩu lắm nhưng mà nhận hàng mở ra mà sách bị móp cũng đau lòng chứ bộ😭,neg
173364636,27723487,4,,neu
173364636,27867660,4,"Bìa đẹp, giao nhanh, sách hay, khá ổn.",pos
173364636,23430625,4,"Sách có vết xước, cơ mà giao nhanh nên được 4 sao",neu
173364636,21983638,4,,neu
173364636,28841259,4,,neu
173364636,26678765,4,,neu
173364636,24679528,4,,neu
173364636,25570222,4,,neu
173364636,19904736,4,,neu
173364636,26128978,4,Xinh lắm những truyện với pos bị df ạ:(,pos
173364636,20243459,4,lại poster gập..😔😔,neg
173364636,27140629,4,,neu
173364636,21069843,4,,neu
173364636,14190221,4,,neu
173364636,8881141,4,,neu
173364636,26423639,4,,neu
173364636,25646937,4,,neu
173364636,24784658,4,,neu
165030729,8757618,4,"Sách rẻ, giao nhanh, nhưng sách bị mất thẩm mĩ ở một số chỗ",neu
165030729,7396286,4,"Xét về mặt nội dung thì khá ổn, tác giả không làm mình thất vọng. Đây là một cuốn sách về những con người tử tế, đáng yêu và cũng đáng thương, ai cũng sống với những nỗi âu lo của mình. _x000D_
Câu nói tâm đắc (mình không nhớ chính xác nhưng đại khái là) “Bà không hiểu đâu, phải làm cha mẹ tệ đến mức nào mới khiến con mình không có ý định có con”",pos
165030729,19452967,4,"Hài hước, nhân văn, câu chuyện về những con người dở hơi nhưng đầy tình thương và lòng bao dung, chữa lành",pos
165030729,30116329,4,,neu
165030729,5913870,4,,neu
165030729,14958424,4,"Nhận sách đóng gói ok nè mà chưa có đọc, phần đánh giá này là cho đóng gói và vận chuyện chứ phải liên quan nội dung sách nha.",neu
165030729,8390845,4,,neu
165030729,17037664,4,,neu
157432540,11877101,4,Cuốn sách là những bức thư của TCS viết cho GA. Nội dung hấp dẫn. Mỗi tội sách bị quăn mép. Giấy có vài tờ nhàu,neg
157432540,1098652,4,,neu
157432540,25597733,4,,neu
157432540,18199094,4,,neu
157432540,15278935,4,,neu
157432540,894395,4,,neu
157432540,22791456,4,,neu
157432540,27690783,4,,neu
157432540,6312197,4,,neu
153518828,9992595,4,"Sách giao nhanh, trong vòng 3h nhận được rồi, tuy nhiên mình chọn bookcare mà nhận được bọc thế này??? 
Bóc lớp seal thì bìa cũng khá xinh, mới.
Mình thích văn của tác giả lâu rồi nên mua, nội dung sau khi đọc sẽ review lại",pos
153518828,12790497,4,"mọi thứ đều ổn từ tác giả mình thích, khâu vận chuyển nhanh, kĩ, shipper dễ thương, NHƯNG tại sao Tiki lại để giá niêm yết KHÁC với giá bìa trên sản phẩm là điều mình khó hiểu. Lần đầu tiên mua hàng bị thất vọng như hôm nay",pos
153518828,25193310,4,"Trang 137 và 138 bị lỗi. Đang từ truyện ""Trong hộp sương B'lao"" chưa hết đã sang truyện ""Trốn thoát"". Truyện ""Trốn thoát"" cũng ko có tiêu đề ở trang mà chỉ có dưới góc phải trang sách",neg
153518828,232953,4,"Sách ok. Mình chưa đọc_x000D_
Ko hài lòng lắm về dịch vụ ship của Tiki, kiến nghị Tiki có dịch vụ giao hàng ngoài giờ HC. Mua sách của Tiki giờ rất khó khăn luôn",pos
153518828,21169221,4,"Sách đẹp, giao hàng nhanh. Nhưng cuốn này chắc là cuốn sách mình không thích nhất trong bộ sách của chị Tư mặc dù háo hức đặt mua trước khi phát hành. Cảm giác Tư muốn thấy đổi nhưng vẫn dùng dằng với cái cũ.",pos
153518828,1163276,4,,neu
153518828,5129175,4,Bọc biếc okla đầy đủ nma sách vẫn bị quăn góc huhuhuhuuuu,pos
153518828,17742257,4,,neu
153518828,2140582,4,"Sách khá OK, nội dung bình thường",pos
153518828,16532842,4,"là những mẫu truyện ngắn mang chất đọc xong thấy buồn man mác, có 1-2 truyện bị trùng, trang giấy trơn đẹp",pos
153518828,8808046,4,"Có chọn bookcare để mang tặng mà không thấy bọc sách cho mình, hơi buồn!",pos
153518828,17307918,4,,neu
153518828,10702669,4,"Ngôn từ hơi khó ngấm, các quyển gần đây của cô mình ko thích lắm.",pos
153518828,23375932,4,,neu
153518828,19944806,4,ok,pos
153518828,432895,4,"Sách hay.
Tuy nhiên, vừa mua xong Tiki Tradinh giảm 20%.",neu
153518828,1946736,4,,neu
153518828,632783,4,,neu
153518828,1380821,4,,neu
153518828,14811567,4,,neu
153518828,11035953,4,,neu
153518828,27468064,4,,neu
153518828,22361804,4,,neu
153518828,6103599,4,,neu
153518828,24484749,4,,neu
153518828,26070080,4,Cũng tạm,neu
153518828,2191158,4,,neu
153518828,19686560,4,hay,neu
153518828,26081440,4,jk,neu
153518828,13205506,4,,neu
148802194,12293130,4,Đóng gói chưa tốt!,pos
148802194,18731642,4,"Sách giao nhanh, đóng gói hơi sơ sài",neu
148802194,7046363,4,"Giao hàng nhanh, nhưng sách có mấy trang bị quăn góc bìa sách cũng thế",pos
148802194,11029973,4,Bìa bị lủng một lỗ như vậy 🥲,neg
148802194,14607952,4,,neu
148802194,17208592,4,,neu
148802194,21594026,4,,neu
148802194,13304839,4,Sách hay,pos
148802194,6951862,4,,neu
148802194,15869660,4,,neu
148802194,22771113,4,,neu
148802194,20105259,4,,neu
145977548,9655646,4,"Giọt đồng hồ kêu tích tắc, tiếng quạt trần trưa nồng nặc kêu ong ong, lời kể chuyện thâm trầm của ông, phút rung động mông lung cảm nắng một bạn khác giới và những vần đỏ trên tay mỗi lần đọc sai bị trách phạt,… mình trân trọng nỗ lực của Long trong việc phục cố lại mảng ký ức tưởng dần mờ đi trong miền kỷ niệm của mỗi người. Từng chương trong cuốn sách là từng trăn trở bước đầu của mỗi người trẻ trên hành trình kiếm tìm chân ngã và lý giải chính mình cũng như xã hội. Suy cho cùng, kiếp người chỉ gói gọn trong vòng trăm năm hạn hữu, ở mỗi khoảnh khắc mong manh dễ vỡ: khi kim tiêm đâm vào cơ thể mình, lúc khuỵu ngã trên mảnh đường đi, tiếng thì thầm tưởng tượng hồn ma nào theo bước, ngước nhìn mảnh ngói vỡ vụn tước rơi,… tất cả đều khiến ta nghĩ về cái chết. Chết là chi và nếu ai cũng “một mai hoà vào cát bụi” thì sống để làm gì?",neg
145977548,70276,4,"Khi điều bạn biết bị phức tạp hoá

Ngay từ bìa và những trang đầu, cuốn sách đã khuyến cáo rằng đây là một dòng tự sự và suy tưởng về căn tín bản thân và bản chất cuộc đời của một bạn trẻ sinh 1998 có tương đối nhiều thành tích trong nước và quốc tế về học tập và nghiên cứu. Đó là một lời cảnh báo rất có tâm vì cuốn sách tuy không dày nhưng thực sự không hề dễ đọc.

Nó khó đọc không phải vì nội dung quá sâu sắc mà vì nội dung của nó là một dòng chảy liên tục của các sự liên hệ, liên tưởng trên mọi lĩnh vực đời sống mà nếu người đọc không có sự trang bị đủ từ ngữ, kiến thức về khoa học, tôn giáo, triết học và đủ sâu để liên tưởng, tưởng tượng thì sẽ dễ bị lạc mất trong những câu văn và ngôn từ được định hình và định nghĩa bởi các khái niệm được mặc định là người đọc đã nắm rõ.

Cuốn sách chỉn chu cả về hình thức và chất lượng này dường như viết ra chỉ để kết nối với những bạn trẻ nào cũng đang loáng thoáng có những suy tư ở cùng tầng kiến thức với bạn ấy. Vì nếu viết cho số đông, tác giả sẽ dựa trên phông văn hoá đời sống lao động nông nghiệp nói chung của người Việt để diễn giải và hạn chế dùng hỗn hợp quá nhiều từ hoặc cách diễn đạt khá xa lạ vốn chỉ được dùng tách biệt trong từng chủ đề chuyên biệt nhất định như: cõi sống, hữu tử, sự bất định, như nó vốn là, tường minh (dùng trong sách tôn giáo, phật giáo), tri nhận sự vật, hiện tượng, cặp nhị nguyên, tính hằng thời, nội hàm, liên chủ thể, nội tại, thực thể (dùng trong triết học), ma trận, thực tại, không thời gian, phủ định, đóng khung tập hợp, tiệm cận (từ phim Ma Trận, toán học và khoa học). Ví dụ: để diễn đạt sự phức tạp không tìm được lối ra thì thay vì diễn đạt “như ma trận” thì sao không dùng từ “như rừng”. Tác giả muốn người đọc thấy được họ đang bị cái thế giới hiện thực vốn được xây dựng bởi ngôn từ này ràng buộc và làm cho chìm đắm nhưng lại dùng chính ngôn từ để làm rối người đọc.

Có lẽ lợi ích duy nhất của các từ ngữ đao to búa lớn này là để củng cố cho các lập luận triết học vốn có vẻ không hoàn toàn thuyết phục của tác giả khi đề cập đến kiến thức khoa học vũ trụ, tâm sinh lý, vai trò của ngôn ngữ hay giá trị phổ quát xưa-nay mà nặng về quan điểm cá nhân. Điều đáng ngạc nhiên là những suy nghĩ có vẻ còn phần nào non nớt, chưa đủ sâu và điển hình ấy ở những bạn trẻ có tư chất thường thấy ở tuổi của tác giả lại dắt tác giả đến những kết luận rất sâu sắc và cốt tuỷ cho cuộc đời: Vẻ đẹp cuộc sống và cái khiến cho cuộc đời đáng sống là ở sự thay đổi của vũ trụ. Sống trên đời là học cách làm người và nhận ra chúng ta không phải là trung tâm của vũ trụ. Và có lẽ cũng chỉ cần đọc những dòng đó trên bìa trong của cuốn sách là đủ. Các thông điệp đó nằm đầy trong nhiều tác phẩm văn học và điện ảnh được thể hiện cuốn hút hơn nhiều một hành trình phức tạp với kiến thức được tổng hợp mỗi lĩnh vực một chút.

Tóm lại, sách không tệ và cá nhân mình thấy nó cũng đem đến nhiều sự khơi gơi. Tuy nhiên, nó không dành cho những ai đọc giải trí và càng không dành cho những ai thực sự đi tìm tri thức dù là tổng hợp hay chuyên biệt.",pos
145977548,20580843,4,Sách phù hợp với bạn trẻ mới lớn,neu
145977548,14701972,4,"Sách đọc ổn._x000D_
Nhưng nội dung đa số ko có gì mới lạ._x000D_
Phù hợp với các bạn trẻ chưa trai nghiệm cuộc đời nhiều.",pos
145977548,10625656,4,"Các câu hỏi, chủ đề đặt ra tương đối hay nhưng cách giải thích thì chưa sâu sắc lắm, muốn hiểu sâu và đúng nên tìm đọc sách của sư ông Thích Nhất Hạnh",pos
145977548,519346,4,,neu
145977548,20705585,4,,neu
145977548,20129512,4,Đóng gói ko được ổn lắm sách sẽ dễ bị trầy khi vận chuyển mạnh nhưng nội dung sách rất oki,neu
145977548,29724631,4,Hơi khó hiểu,neg
145977548,26115007,4,Sách đọc qua thấy khá hay có bị df vài chỗ với không có miếng chống sốc nào hết shipper khá gắt cọc tính,neg
145977548,682209,4,,neu
145977548,7924746,4,Sách hơi nhăn dưới bìa nhưng chất lượng giấy ổn,pos
145977548,14081915,4,Sách bị gãy nhẹ,neg
145977548,28469934,4,sách có nội dung ổn. Tiki đóng gói sách đúng chán,pos
145977548,7213138,4,Sách giao ko có bọc,neg
145977548,24172898,4,Đối với mình sách hơi có suy nghĩ tiêu cực,neu
145977548,22323319,4,,neu
145977548,26166064,4,,neu
145977548,18459699,4,,neu
145977548,14460379,4,,neu
145977548,7043075,4,,neu
145977548,14929124,4,Nội dung ổn,pos
145977548,28220284,4,,neu
145977548,27790074,4,Bị cong sách,neg
145977548,10808765,4,,neu
145977548,11680653,4,Mình đọc một số chỗ k hiểu lắm 😂,neg
145977548,1630049,4,,neu
145977548,16274395,4,,neu
145977548,16858253,4,,neu
145977548,12939608,4,,neu
145977548,26696747,4,,neu
145977548,6606857,4,,neu
145977548,5327165,4,,neu
145977548,21753821,4,,neu
145977548,15854432,4,,neu
145977548,22043925,4,,neu
145977548,18083437,4,cũng được,neu
145977548,18744155,4,"hơi bé í , với ít trang quá",neu
145977548,26807934,4,Không có vấn đề gì,pos
145977548,22162545,4,Sách hay! Giao nhanh ạ,pos
145977548,17820837,4,,neu
145977548,26647044,4,,neu
145977548,18462609,4,,neu
145977548,12014320,4,,neu
145977548,23569488,4,,neu
145977548,10756263,4,,neu
145977548,7899541,4,,neu
145977548,8020256,4,,neu
145977548,8786487,4,,neu
145977548,7615825,4,,neu
145977548,22041709,4,,neu
145977548,24337243,4,,neu
145977548,25655558,4,,neu
145977548,7548957,4,,neu
145977548,22671710,4,,neu
162844699,29255675,4,"Bọc hàng khá kỹ, có điều sách ko có seal nên hơi tiếc tí, vì tui thích cảm giác bóc seal sách nên hơi buồn xí. Nhưng nói chung vẫn ổn, sách không bị hư hại gì hết. Bìa sách đơn giản, đẹp. Mình chưa đọc cuốn này nhưng có đọc review trước thấy cũng khá hay, sách được viết thành những đoạn ngắn, dễ đọc, ý nghĩa.",pos
162844699,11060159,4,"Lúc nhận sách thì thất vọng vì sách nhỏ hơn tưởng tượng, chữ rất ít trên các trang giấy nhưng đọc sách thì đây như một quyển nhật kí với những câu viết như dành cho bản thân chênh vênh bước vào thế giới lớn hơn để trải qua thử thách và trưởng thành, hoàn thiện hơn. Quyển sách như lời nhắn gửi đến chúng ta biết yêu bản thân mình hơn và hiểu rằng mình xứng đáng được vậy. Hãy luôn là chính mình cho dù bất cứ hoàn cảnh nào. Sống cho chính mình và luôn cố gắng với những gì mình theo đuổi để đạt được hạnh phúc và hiểu rằng hạnh phúc đơn giản lắm, đôi khi đi tìm hạnh phúc nó cũng đã là một kiểu hạnh phúc rồi. Trân trọng những ai tốt với mình và đừng bao giờ quay đầu lại với những điều đã khó khăn, đau khổ như nào mới buông bỏ được. Khắc ghi những bài học vì nó là hành trang cho chuyến đi tiếp theo.
Không ai có cuộc sống giống ai, tất cả mọi người không sinh ra để trở thành một hình mẫu nhất định nào đó. Chúng ta phải hài lòng với những gì mình đang có mới có thể hạnh phúc, hạnh phúc rồi mới có thể trở nên tốt hơn được.
Người luôn biết lắng nghe lại là người không biết cách giãi bày. Người luôn quan tâm người khác lại là người thiếu thốn tình cảm.
Không phải trưởng thành rồi sẽ hiểu ra mọi chuyện, mà phải trải qua chuyện tệ mới trưởng thành. Đi qua ngày giông bãi mới có thể tìm được bình yên.
Đừng đem sự chân thành của mình cho những người khiến bạn đau khổ, cuộc sống quá dài để bạn dằn vặt và hối hận về điều đó.
Ngày nhỏ viết bằng bút chì, viết sai thì tẩy. Lớn lên chúng ta phải viết bằng bút mực. Khi lớn, không được phép phạm nhiều lỗi lầm.
Người thành công có chung công thức không bao giờ bỏ cuộc
Nơi đáng tin cậy chính là bản thân, muốn thay đổi cục diện, chỉ có cách duy nhất là nỗ lực.
Đừng chờ đợi người rủ bạn cùng đi. Hãy đi rồi bạn sẽ gặp được người muốn cùng bạn.
Cuộc sống của bạn hôm nay chính là những gì bạn chọn.
Khí chất tạo nên sự tự tin
Đừng nói khó nghe rồi bao biện thẳng tính. Hai từ này chỉ xứng đáng với người chỉ ra khuyết điểm và giúp đỡ ai đó trở nên tốt hơn. Nếu chỉ nói lời cay đắng mà không giúp được gì thì tốt nhất hãy im lặng.",neg
162844699,27094081,4,"đóng gói chưa chắc chắn =((
không có seal hay bọc bong bóng chỉ có hộp của tiki =((
có vài trang bị lem mực nhưng vẫn ok 🥰",neg
162844699,11490288,4,Chưa đọc nội dung nhưng sách ko đc bọc màng co,neg
162844699,16417177,4,"mua sale hời lắm, sách dễ thương",pos
162844699,22075445,4,"giao hàng nhanh nhưng đóng gói ẩu cực ạ. sách của mình cũng k còn bọc nilon mỏng ở ngoài nữa, k có chống sốc làm sách bị móm ở rìa luôn",neg
162844699,20586018,4,,neu
162844699,28782708,4,Sách không bị tổn hại j nhưng không có màng kính bọc xung quanh,pos
162844699,8797948,4,Sách tạm đc chủ yếu quote.,neu
162844699,16604741,4,,neu
162844699,21852753,4,Sách hay. Tiki bọc sách sao nhìn như sách cũ vậy :)). Mình mua để tặng mà thấy gáy sách bị bẩn ngại thật sự,neg
162844699,26302867,4,"Sách hay lắm ạ, vài trang cuối bị loang nước nên mình hơi không thích lắm ạ ^^",pos
162844699,8495130,4,Quyển này như kiểu sách tâm lý tus tâm trạng 😁,neu
162844699,1632410,4,"Cứ ngỡ nội dung sẽ hấp dẫn lắm, mà mua về rồi tiếc. Nội dung sách ngắn, giống như là ai cũng có thể viết sách được",neu
162844699,2073797,4,"cho 4 sao về mặt hình thức, giao hàng nè. Còn 1 sao để dành khi đọc xong sẽ quyết định🥰",neu
162844699,18550764,4,tiki giao hàng khá nhanh. giấy hơi mỏng chút nên chữ 2 mặt bị chồng lên nhau.,neg
162844699,1950935,4,,neu
162844699,1130612,4,,neu
162844699,27702815,4,,neu
162844699,22540187,4,sách không có giấy kiếng bao ngoài nhìn không được mới,neg
162844699,14500924,4,,neu
162844699,28799758,4,,neu
162844699,10223149,4,,neu
162844699,11667640,4,,neu
162844699,12376819,4,"Đóng gói sơ sài, hơi bẩn.",neu
162844699,7608645,4,Không có bọc nên bìa hơi xước chút,neg
162844699,27340029,4,giao hàng nhanh,pos
162844699,18459699,4,,neu
162844699,28472944,4,,neu
162844699,21397989,4,,neu
162844699,13188432,4,Giao hàng bị móp sách :(((,neg
162844699,15785375,4,,neu
162844699,8893344,4,,neu
162844699,11773917,4,,neu
162844699,13671679,4,Sách nhỏ với ít chữ nhưng mà đọc thấm lắm nha mọi người =))),pos
162844699,19937327,4,,neu
162844699,22087282,4,Ok,pos
162844699,25004019,4,,neu
162844699,10821171,4,"Sách đc giao hàng nhanh, đóng gói cẩn thận",pos
162844699,948660,4,,neu
162844699,26957784,4,,neu
162844699,7288410,4,Mua tặng nên chả biết,neu
162844699,12350414,4,,neu
162844699,19206064,4,,neu
162844699,16750000,4,sách hơi bị cũ một chút,neg
162844699,7076061,4,,neu
162844699,12787026,4,,neu
162844699,20260604,4,,neu
162844699,27785386,4,,neu
162844699,6055233,4,,neu
162844699,27208380,4,,neu
162844699,20743398,4,,neu
162844699,27684515,4,,neu
162844699,25714005,4,Sách cũ,neg
162844699,26958078,4,Không như t mong đợi,neg
162844699,27558067,4,,neu
162844699,343430,4,Khá,neu
162844699,1896717,4,Ok,pos
162844699,22668296,4,,neu
162844699,20387300,4,,neu
162844699,18280807,4,tốt,pos
162844699,25935453,4,,neu
162844699,26040977,4,,neu
162844699,132917,4,,neu
162844699,27141102,4,,neu
162844699,26709844,4,,neu
162844699,14704736,4,,neu
162844699,5641154,4,,neu
162205263,27999616,4,"Sách giao nhanh._x000D_
Không có màng bọc ngoài, không có bookmark._x000D_
Sách thì có vẻ cũng mới, không bị cong hay hằn gì._x000D_
In ấn ok rõ nét._x000D_
Mình mua bản có bookmark mà không bookmark nên cho 4 sao nhé. Thật ra mình cũng chẳng dùng bookmark nên cũng chẳng cần lắm đâu cơ mà ghi thế mà lại không có thì phải trừ sao thoai.",pos
162205263,24918350,4,"sách thì đẹp và vận chuyển nhanh ạ! nhg mik ko thích 1 điều vì lúc nhận hàng phần móc khá trầy, phần trong sách thì khá dơ còn vỏ bìa thì chắc do bị va chạm mạnh nên dẫn đến sách có nhiều lổ lũng nhỏ! và đóng gói sơ sài chỉ bỏ quyển sách vào r lấy hộp đóng gói thôi ko bọc thêm bất cứ thứ j nên rất thất vọng vs shop:)",pos
162205263,589561,4,"Cá nhân mình thấy cuốn này k thực sự hay. Sách là tổng hợp những câu chuyện nhỏ với tựa đề giống với các tiểu thuyết nổi tiếng, cốt truyện k sâu sắc. Dành cho những bạn thích đọc những mẩu truyện ngắn",neu
162205263,1419920,4,"Sách hay và cuốn hút. Chất liệu giấy không gây chói mắt. Mình không thích cách tiki gói thùng hàng. Mua nhiều lần mà lúc nhận sách lần nào cũng bị bẹp dí, vài cuốn bị gấp góc, bụi....",pos
162205263,18632028,4,"Hay lắm đúng gu tôi luôn!!!!! Highly recommend mọi người nên mua đọc nhé
Mà có cái này không thích nha sách bị tróc keo sợ rớt quá !!!!",pos
162205263,5435599,4,"Ko biết là do mình bị lờn mấy tuýp truyện kinh dị-ma thế này hay không mà thấy không cuốn lắm, các tình tiết thì vẫn khó đoán nhưng nhịp truyện với mình không thật sự hấp dẫn và lôi cuốn như được review

Từ truyện “Hai Đứa Trẻ” là mình thấy không ưng lắm rồi vì mô tuýp này đã có rất nhiều trước đó. Lúc đầu nghe review mình còn tưởng đọc xong sẽ không dám đi vệ sinh nữa chứ mà ai ngờ mới 2h sáng vẫn lôi ra đọc bình thường chứ không có ám ảnh gì mấy.

Mặt khác, bìa được thiết kế rất đẹp và chất liệu dân gian, văn hoá Việt được lồng ghép tinh tế nên cảm thấy gần gũi nữa, đọc rất dễ hiểu! Móc khoá cũng đẹp nữa :3

Cách đóng gói ép seal móc khoá cấn vào sách thật sự kém duyên luôn :) không hiểu sao khách hàng góp ý quá trời mà hình như vẫn chưa đổi cách đóng gói nhỉ?",neu
162205263,373997,4,"Sản phẩm có chất lượng tốt, đóng gói cẩn thận, thời gian giao hàng nhanh chóng. Giá trên tiki đã được giảm so với giá bìa, cộng thêm các mã giảm giá và freeship nếu mua nhiều. Nội dung thì mình chưa kịp đọc nên không thể nhận xét.",pos
162205263,725258,4,"truyện thì hay, vận chuyển cũng nhanh mà sách có vài vết hằn vs vết gấp, bên trong còn có vệt đen, nhìn thiếu thiện cảm hẳn :",neg
162205263,5304310,4,"Đóng gói tệ, không có túi chống sốc chỉ đơn giản bỏ sách vào thùng, sách bị bẩn . Vẫn ủng hộ tiki nên cho 4 sao, mong là shop sẽ cải thiện !",neg
162205263,11668488,4,"Nội dung sách rất cuốn, rất thích hợp cho những ngày hè nóng nực vì khi đọc lạnh cả sống lưng :))
Tuy nhiên, bìa sách bị cấn móp hơi tiếc.",pos
162205263,627021,4,"tiki giao hàng nhanh. mình khá bất ngờ là sách giao nhanh hơn dự kiến. sách vì k có màng bọc nên có chút bị sờn mép, nhưng cũng k ảnh hưởng nhiều. nội dung hấp dẫn",pos
162205263,34947,4,Biết đến Tống từ hồi còn đang đam mê Đạo mộ cơ. Sau đó là Giải Ngải Ký. H đến cuốn này. Đọc là bị cuốn đi luôn. Đặc biệt hay. Chỉ tiếc là không có bookmark dù tiki ghi là có tặng kèm.,pos
162205263,27336244,4,Chất lượng sách tốt nhưng sách không bọc seal mà bỏ thẳng vào hộp nên bị ướt một chút do giao vào trời mưa và bị móp một vài chỗ trong quá trình vận chuyển,neu
162205263,8095663,4,"về tay k có seal. bị 1 vết gạch mảnh đỏ khoảng 1 cm ở mép sách. Bookmark tã tượi như trẻ con cắt ra, mỏng mềm, trong khi t đã mong nó đẹp đẽ và cứng cáp",neg
162205263,21580208,4,Giao nhanh nhưng k bọc sách tạm ổn,pos
162205263,15652565,4,"giao hàng nhanh, nhưng mà đóng gói hơi sơ sài nên sách có bị df một chút 😰 xót lắm ý",pos
162205263,21834835,4,,neu
162205263,6011346,4,vận chuyển nhanh nhưng sách bị cấn sâu nhiều chỗ.,pos
162205263,8633205,4,,neu
162205263,8564083,4,"mình thấy bài up rv nhìn dày lắm ai dè k như mình thấy =)) , thấy mn rv nhiều ch biết đọc ra sao",neg
162205263,27871155,4,"Giao hàng siêu nhanh, sách đẹp nhưng đóng gói chưa ổn sách bị df nhẹ",pos
162205263,6034373,4,"giao hàng nhanh, bìa mặt trước bị xước, giấy mỏng (bị thấu trang)",neg
162205263,16903176,4,Không có bọc sách chắc chắn,neg
162205263,23307715,4,,neu
162205263,20295495,4,Tuy lúc đầu hơi có vấn đề về thời gian giao nhận hàng nhưng cuối cùng vẫn khá hài lòng.,pos
162205263,1396115,4,Không có bookmark tặng kèm.,neg
162205263,17754942,4,"Sách giao nhanh, không quăn góc xước bìa.",neg
162205263,5395033,4,,neu
162205263,28576286,4,,neu
162205263,27654621,4,,neu
162205263,20251142,4,,neu
162205263,21063503,4,,neu
162205263,21925224,4,,neu
162205263,23660983,4,,neu
162205263,14459977,4,ok,pos
162205263,10895435,4,,neu
162205263,20055870,4,,neu
162205263,27412810,4,,neu
162205263,26703073,4,,neu
162205263,27649954,4,ok,pos
162205263,27677394,4,,neu
162205263,311672,4,,neu
162205263,1827466,4,Oki,pos
162205263,17976412,4,,neu
162205263,6067160,4,,neu
162205263,2084578,4,,neu
162205263,25848637,4,,neu
162205263,15223415,4,,neu
162205263,27181034,4,,neu
162205263,19466370,4,,neu
162205263,8605890,4,,neu
159004131,17436720,4,"Thật sự là không thể thất vọng hơn dc nữa vs cách gói hàng của tiki, sách thậm chí không còn seal nhìn như sách lậu ấy, thật sự bỏ mấy trăm ngàn ra mua mà tiki đóng gói nhìn nản lắm luôn. Vì sách chất lượng chứ không là trả ngay r, chưa bao giờ thấy thất vọng với tiki nhiều vậy.",neg
159004131,20058605,4,"đợi hàng giao siêu siêu lâu luôn, chắc vì là pre oder? nói chung là mình sợ bị tiki hủy đơn thôi, mình cũng không tự hủy được, chỉ có thể đợi 🥲. nói về sách là cực đỉnh lunn, nhưng đóng gói mình không vừa ý, không có chống sốc, một cái hộp trơ trọi quyển sách =))) nên thành ra bìa sách bị gấp nếp rồi :( còn chất lượng sách thì khỏi bàn nha",neu
