ProductID,CustomerID,Rating,Comment,Label
162205263,27214122,1,sách bị cấn và dích gì như gỉ sét ý móc khóa bị trầy nhiều,neg
162205263,204993,1,"đóng gói kiểu gì k có seal hay gì hết, hư luôn cái bookmark",neg
162205263,17963148,1,ghi là có bookmark khui hàng ra chỉ có quyển sách *** vừa thôi,neg
162205263,20689245,1,sak ko thấy shipper gọi gì hết,neu
162205263,7988164,1,"bìa sách bị xước, bị bẩn nhiều chỗ",neg
162205263,6694633,1,sách bị móp bìa khiến mik rất khó chịu,neg
159004131,19373269,1,"Thật sự luôn ấy, lần này tồi quá thể đáng. Sách nhận về df nặng luôn, móp cong hết sách, seal thì rách, sách toàn bụi. Dù biết là hằng săn sale giảm giá nhưng cũng phải giao cuốn sách đàng hoàng tí chứ ạ 😠",neg
159004131,26855667,1,"thề luôn ship mà ko có một cái bộc , hộp ngoài thì nát bét ,truyện thị *** rất nặng , yêu cầu tiki treading gói hàng kỉ hơn , mà tôi đang đặt đơn hàng tiki treading đơn đó có bị j là ko yên với tôi đâu",neg
159004131,26720419,1,"Hộp lúc giao về bị rách và ko có bọc chống sốc
Sách thù rách bìa rong lẫn ngoài bị móp nửa quyển bìa áo thì cấn bìa truyện thì bẩn đây là lần thứ hai mua ở tiki và cũng là lần thứ hai thất vọng",neg
159004131,12970745,1,"Tiki giao hàng sách thì luôn tệ rồi, nhưng không ngờ lại tệ đến mức này. Sách bìa cứng có bìa áo mà không gói thêm gì để bảo vệ, làm hỏng hết cả 2 đầu sách, rất thất vọng.",neg
159004131,479163,1,"Tiki nên đóng gói kỹ hơn và đổi đơn vị vận chuyển, sách giao lúc nào cũng bị cấn góc, mình mua bản đặc  biệt (khó mua) nên thấy chất lượng dịch vụ rất tệ",neg
159004131,17738645,1,gói hàng không có bọc trống sóc giao đến nơi ướt hết sách,neg
159004131,26875447,1,"sách mình nhận về bị df rất nhiều ạ, liệu có đổi trả được ko shop?",neu
159004131,27879949,1,"Nhận xong quyển 2 quay lại đánh giá q1, nhận hàng về bị bong ra mấy trang giấy",neg
159004131,24768417,1,Gói hàng quá qua loa luôn méo sách tí nữa thì rách quá thất vọng luôn,neg
159004131,16299180,1,"Truyện bị móp,gói hàng không cẩn thận",neg
159004131,10896877,1,"Sau khi nhận hàng thì hàng bị va chạm, rách 1 góc sách",neg
159004131,20217849,1,bìa rách thế mà cũng giao cho khách được,neg
159004131,19226751,1,"seal rách nham nhở, đóng gói siêu tệ",neg
159004131,28371973,1,"(*) Đánh giá không tính điểm
Hộp đóng gói lỏng lẻo, sách bên trong lại chỉ wrap bằng giấy bóng mỏng dính k có bubble wrap chống xóc nên móp tơi tả, không góc nào không móp. Nhận quyển sách mà thất vọng vô cùng. 1 sao này là vì sự cẩu thả trong khâu đóng gói. Cầm 1 quyển sách mới bóc seal trên tay mà tưởng phải quăng quật nhiều lắm rồi.",neg
157240665,19057281,1,"rõ ràng là có yêu cầu bookcare mà không bọc, thất vọng nên đánh giá 1*, mấy khi dùng được mà giờ không bọc, với lại mở bìa ngoài thì thấy bìa trong có vệt rách, gáy nhăn. Bình thường rất thích đặt sách tiki nhưng lần này thật sự tệ hơn bình thường rất nhiều, chất lượng dịch vụ đang đi xuống.",neg
157240665,1643214,1,"Ủa gì vậy tiki, mình chưa nhận được hàng, trên hệ thống báo đã nhận được hàng. Trên hệ thống để hình đã nhận hàng của một người khác, đơn hàng khác. Nhắn tin thì tiki không ai trả lời. Trong khi tiền thì thanh toán trước rồi, hàng không có, mà đơn lại hoàn thành???",neg
157240665,815078,1,Giao hang nhanh chong. Nhưng Mình còn bookcare nhưng. Sản phẩm mình vừa mua không được bọc bookcare. Mình đã có tích vào sẵn phẩm bọc bookcare. Mong tiki đổi lại bọc cho mình. Nhắn tin thì không ai trả lời?,neg
157240665,12371947,1,sách bị nhăn do khâu vận chuyển. đề nghị bên trading xem lại cách vận chuyển,neu
157240665,5496965,1,"sách bị lỗi, gáy bìa cứng mà như này thì đọc 1-2 lần chắc rớt trang này luôn",neg
157240665,8244363,1,Trong quá trình vận chuyển sách bị lủng 1 lỗ sâu ở phía bìa sau,neu
157240665,8385953,1,Sách bị lỗi rách! Không hài lòng!,neg
157240665,10501381,1,giao hàng chậm như 1 con rùa,neg
157240665,28572248,1,"(*) Đánh giá không tính điểm
Shop gói hàng như không gói luôn ấy ạ. Chỉ đơn giản là bỏ sách vào hộp rồi vận chuyển thôi. Sách bị df nhìn xót thật sự:)))))",neg
145288029,23037643,1,"Sách mình vừa nhận được sáng nay và cảm thấy cực kì không hài lòng.. mình không biết đây là lỗi thuộc bên shop bán hay bên phía vận chuyển hàng của Tiki. _x000D_
Kiện hàng thì móp méo, bìa sách và gáy sách bị nhăn và gãy. Mong Tiki xem xét và khắc phục trường hợp này.",neg
145288029,5126259,1,"Cực kỳ thất vọng trong khâu đóng gói và không kiểm hàng trước khi giao. Không biết vì lí do gì mà bìa và hơn 80 trang đầu tiên như bị 1 cái gì cắt từ trên xuống, còn dính màu nâu của 1 món đồ gỉ, nhìn ảnh tưởng nhỏ nhưng ở ngoài mới thấy nó tệ như thế nào. Lỗi đó có thể bỏ qua nhưng nhiều lỗi thì không. Mình mở quyển sách ra thấy sách rất bẩn, nếu không nhầm tất cả mọi chuyện đều do lúc đóng bookcare không cẩn thận, vì thấy mỗi khi chọn đóng bookcare đều bị những giấy vụn như vậy làm bẩn sách. 1 vài góc trang sách cũng bẩn không kém, cảm giác như sách cũ. Lỗi nhỏ thường mình vẫn cho 5 sao nhưng đến quyển này thì không",neg
145288029,6341439,1,"chờ ship sách dài cổ, nhận được sách không một miếng bọc nào, quăn góc đến đau lòng. con quỷ tiki có định làm ăn cho cẩn thận không đấy? đã là lần thứ mấy rồi? sứt đầu mẻ trán để mua đc quyển sách mà nhận được sách thế này đây.",neg
145288029,1215906,1,"Mới đọc được 110 trang. Thấy hay, bị hấp dẫn. Hy vọng sau này xuất bản tiếp các quyển khác nữa trong Vũ trụ Dune.

Đã sửa từ 5 sao thành 2 sao do sách có lỗi. Mất từ trang 177-192. Lần đầu gặp sách với tình trạng thiếu trang như này :(",neg
145288029,1064517,1,"Giao nhanh, sách bìa bị quăn góc, ngoại cũ kiểu decor thiên hà vũ trụ nhưng chứ tới, kiểu cũ tới mức rớt 1 tone màu. Gáy sách bị lủng 1 lỗ lớn bằng đầu bút bi",neg
145288029,17681493,1,"Sách thì tiki ko thèm bọc luôn cả chống sốc, vậy mà còn bỏ vào cái hộp vận chuyển thật to, làm ăn càng ngày càng chán.",neg
145288029,92350,1,"Sách thì quá ok nhưng Tiki bọc Bookcare càng ngày càng ẩu, bọc cái sách có chút éc nó cực kỳ dễ bong ra. Phải cho cái túi gài sách to to một chút chứ?",neg
145288029,931840,1,"Đóng gói quá tệ, nhận hàng trong tình trạng hộp không nguyên vẹn, một đầu đã bị hở . Sách bên trong sờn cả mép",neg
145288029,13222523,1,"Sách bị cấn rất nhiều, tôi không hài lòng!",neg
145288029,1943664,1,"Sách bị cong mép, đóng gói sách rất ẩu",neg
145288029,7183083,1,"Ship quá lâu, đơn bị delay 2 lần. Sách bị móp vài chỗ do Tiki quá ẩu (Nhìn hộp hàng là biết). Không bao giờ đặt trên Tiki nữa, viết xong đánh giá rồi xóa app luôn",neg
145288029,23361052,1,"Thực sự là rất thất vọng với tiki, ko hiểu sao một cuốn sách như này mà *** đem đi giao đc, lỗi tùm lum. Đã thế giao hàng ko bọc sách",neg
145288029,16821215,1,"mình rất thất vọng, tin tưởng Tiki trading nhưng bọc hàng rất ẩu không có nilon bọc bên ngoài sách, để nguyên cuốn sách vào thùng carton quá rộng nên sách bị gãy gáy, gập bìa",neg
145288029,27043257,1,Giao hàng kiểu gì kì cục kẹo vậy trời :)),neg
145288029,247223,1,"Cực kỳ khó chịu khi thấy sách mua bị dập góc. Không còn hứng đọc >""",neg
145288029,9153307,1,"Đóng gói ko cẩn thận, sách giao bị ướt.",neg
145288029,8210077,1,Mua sách nhưng mở ra là cuốn lịch để bàn! Đề nghị hoàn tiền,neg
145288029,16154081,1,"đóng gói quá tệ, sách bị dơ và bẩn hết",neg
145288029,7634704,1,"sách bị rách ở góc, hàng giao bao gói chưa cẩn thận!",neg
145288029,9061403,1,Giao hàng quá tệ.ko có nổi cover bọc lại sách.tạm biệt tiki,neg
145288029,18637911,1,sách khoing bọc sứt hết mép,neg
145288029,17855060,1,"Hộp bị khui, dán lại, sách bị bám bẩn và cấn góc.",neg
145288029,12152889,1,đặt từ 21/12 tới 8/1/2022 mới giao @@,neg
145288029,22314731,1,Shipper tệ hại...........,neg
145288029,25993105,1,sách nhàu hang ko tốt giao hàng lâu,neg
145288029,623368,1,Hỗ trợ khách hàng siêu kém,neg
145288029,21651517,1,thời gian chuẩn bị hàng lâu,neg
145288029,5672183,1,Giao lâu kinh khủng khiếp,neg
145288029,24858941,1,"(*) Đánh giá không tính điểm
Đóng gói bỏ sách vào hộp giấy to hơn xộc xệch hết góc sách",neg
127844385,19564134,1,"Sách không bao bọc gì luôn, lúc nhận thì 3 cuốn có bọc đàng hoàng còn cuốn ở giữa thì ko bao sách lại, bìa cong, trong sách thì rách, mình thật sự thất vọng về mặt đóng gói và chất lượng shop giao cho mình, theo mình đây không phải nhầm lẫn mà là mánh khoé để shop bán đi những sách bị bóc bìa hoặc rách, không còn gì để nói!!!",neg
127844385,10496086,1,"Vô cùng không hài lòng về vấn đề đóng hàng vận chuyển của Tiki. Mở hộp ra là thấy quyển sách móp méo, cố vuốt bao nhiêu cũng không phẳng trở lại. Sách chỉ là công cụ để truyền tải, nhưng đã yêu sách thì sẽ luôn giữ gìn sách. Lần trước mình đã bỏ qua, nhưng lần này thì quá tệ!",neg
127844385,1961100,1,"Sách mình nhận được k hề có bìa bóng bọc phía ngoài. Bìa sách phía ngoài còn bị nhăn như này. Khi mình nhận hàng thì hộp giấy nhăn, rách như cái hộp nhặt đâu về. Mình cũng vứt luôn chả buồn chụp ảnh. Tiki cần xem lại khâu gói hàng và vận chuyển chứ sách xấu như này thực sự bực mình á.",neg
127844385,7694477,1,Quá thất vọng về lần mua hàng này,neg
127844385,13076875,1,Tiki giao sách không bao bọc kĩ càng làm sách cong bìa,neg
127844385,24444538,1,"(*) Đánh giá không tính điểm
Ko có chống sốc và đóng gói rất sơ sài dẫn đến bị df khá nặng",neg
127844385,6804296,1,"(*) Đánh giá không tính điểm
Khâu đóng gói và giao hàng rất tệ. Tiki nên bọc chống sốc trc khi đóng hàng cho khách. Lúc giao đến nơi hộp ngoài đã móp méo rách bươm và sách bên trong thì móp gáy hết. Đã vậy một số quyển bìa còn xước và cũ kĩ, gáy móp và bung keo, thậm chí còn rách bìa nữa",neg
120219394,22437945,1,Sách nát tả tơiiii nhìn mà xót k có hứng đọc mất . Tiki vchuyenn k để bọc xung quanh gì cả,neg
120219394,1471028,1,Cách xử lý phát sinh của Tiki ngày càng tệ,neg
107026335,17849823,1,Mình order sách mà hơn 2 tháng mới nhận được sách. Mặc dù trị giá nhỏ và nhà sách cũng xin lỗi nhưng thực sự mình không hài lòng về trải nghiệm việc chậm giao hàng lần này.,neg
103379147,22167707,1,tất cả sản phẩm khác trong đơn thì không sao nhưng trúng 2 quyển giá cao nhất lại bị df nặng nề như thế này. Trước giờ mình chưa từng đánh giá đơn nào vì df nhưng lần này phải vào đánh giá để báo Tiki giải quyết vì mình rất mong chờ nội dung từ 2 cuốn trên. Shock!,neg
103379147,25863459,1,"sách quá tệ, lại còn sách nhà N",neg
103379147,11512407,1,"Quá thất vọng về Tiki. Đơn hàng đặt được hơn 1 tháng mới được giao, nhưng mình cũng thông cảm là do dịch. Nhưng khi giao hàng đến thì cực kỳ thất vọng, sách rất dơ và bụi bậm, cong góc, mòn góc rất nhiều. Chưa kể quyển Bạch Dạ Hành còn biến dạng cả quyển sách, thật không chấp nhận được. Mong Tiki xem lại cái giao hàng và tôn trọng hàng hoá của khách hàng. 3 đơn hàng gần đây của mình thì chẳng có đơn nào còn nguyên vẹn hết, quá thất vọng!!!!!!",neg
103379147,19526850,1,Sách bị rách giao hàng mà còn không có bọc chống sốc😃,neg
103379147,9906128,1,"Tiki đóng hàng cực kì cẩu thả, đáng lẽ nên lót thêm một miếng xốp hay muốn bảo vệ môi trường gì gì đấy thì ít nhất lót thêm cho mặt trước mặt sau hộp miếng bìa carton hay  keo kiệt nữa thì miếng giấy lộn cũng được để người ta khui hàng k bị rạch phạm vào sách. Mình nghe phàn nàn việc này nhiều rồi nên không dám lấy dao khui mà chỉ dám lấy bút bi mở hộp, cẩn thận hết sức vậy mà rốt cuộc vẫn nguyên đường bút bi vào sách, vì sách quá sát hộp, mở đầu nào cũng dính vào sách, tiki bỏ thêm miếng giấy lộn vào đơn hàng cho khách thì đã không hỏng quyển sách rồi ạ.  Không hiểu sao hộp thì khô ráo mà sách bên trong thì ẩm ướt quặt quẹo, sách lại còn giống như là đã đọc qua rồi, sách đổi trả lấy giao cho khách khác vậy, chán thật sự.",neg
103379147,6142799,1,Tôi xin đổi lại vì khi bán các anh nói quà tặng khuyến mãi mấy món. Khi nhận lại ko có. Làm ăn kì quá vậy? *** đảo hay gi vậy mấy cha,neg
103379147,26524012,1,"tui nhớ là tui hủy đơn rồi mà sao vẫn giao, đã z trong quá trình giao hàng, tiki ko hiện thông báo là đang giao tới đâu hay gì cả, kiểu bị ép nhận luôn á, ko hiểu",neg
103379147,8783545,1,"Mình mua sách về sưu tầm nhưng khi mở ra thì thấy rách + bẩn như hình, thất vọng thực sự",neg
103379147,27108330,1,Khoan bàn đến nội dung nhưng về hình thức thì sách bị móp và trầy xước khá nhiều do đóng gói không một miếng chống sốc nào.,neg
103379147,22144238,1,"Giao sách chậm rồi mà còn ướt hết cả nửa cuốn, chịu thua với tiki.",neg
103379147,5626285,1,Khâu đóng gói vô cùng tệ.,neg
103379147,5611133,1,Đọc có vết bẩn. Cảm giác là sách cũ đã có người đọc. Thật sự khó chịu,neg
103379147,26690737,1,"Sách có vết bẩn, góc sách lại bị móp méo. Lần đầu thất vọng với sách đc giao 🤦‍♀️",neg
103379147,6167930,1,"sách bẩn bìa bị trầy giống như sách cũ vậy _x000D_
tiki có hỗ trợ đổi trả ko ạ",neg
103379147,115476,1,Tiki giao vậy mà giao được thì em bó tay??????,neg
103379147,5312304,1,ĐÓNG GÓI QUÁ SƠ SÀI !!!!!!!!,neg
103379147,9396903,1,Cái gì z trời =)))???? Làm ăn *** thế,neg
103379147,26762326,1,Quá thất vọng về chất lượng sách,neg
103379147,18728775,1,giao sách bị cong vênh góc bìa,neg
103379147,6520892,1,"sách ko có seal, giập góc và trầy bìa",neg
87226756,6547353,1,Sách bị rách rất nhiều . Không hài lòng về tình trạng món hàng.,neg
87226756,11518864,1,Nội dung không hay lắm!ngoài tiêu đề cuốn sách ra thì nội dung thật sự không lôi cuốn!,neg
87226756,16728573,1,Xin lỗi tác giả. Chưa bao giờ đọc một cuốn sách nó dở như vậy. Còn vấn đề bán hàng và giao hàng thì quá ok,neg
87226756,17882388,1,"Sách rất đẹp, mình chưa đọc nên cũng không biết nội dung thế nào nhưng tiki gói hàng chuẩn đẹp luôn ❤️",pos
87226756,1686465,1,Một đứa bi quan trầm cảm đọc mấy trang đầu tiên muốn dục lúc sách,neg
87226756,6034937,1,"shiper thái độ không tốt, xem thường khách hàng, phát hàng sai qui định",neg
87226756,1098716,1,đóng gói giao hàng nhanh nhưng cá nhân đọc thấy cuốn này nội dung chán nhạt nhẽo,neg
87226756,21995826,1,Chắc dịch nên cửa hàng k bọc sách lại cho mình dù mình đã mua rồi,neu
87226756,22506575,1,Sách bị cong gẫy và dơ ở đầu sách,neg
87226756,18661045,1,"Hàng chưa giao, lịch giao hàng thì lâu kinh khủng mặc dù có Tiki Now. Đánh giá???",neg
87226756,20419703,1,gói ko cẩn thận móp méo dhwfnsgmgndmgdmwgnnneg,neg
87226756,1355304,1,"văn phong quá chán, mua phí tiền",neg
87226756,26106266,1,"không có bọc lại gì hết , còn bị rách nữa chứ",neg
74021317,12482245,1,"mua Cha và Con của Tony Parsons thì nhận đc sách của Ivan Turgenev thực sự quá thất vọng, đơn này chấp nhận lấy ko đổi trả, chat nhắc đơn sau tránh nhầm mà vẫn bị, ko hiểu làm ăn kiểu gì, quà tặng ko thấy luôn, nếu ko có sách thì phải báo chứ. ko bao h mua lại ở đây nữa.",neg
74021317,1470263,1,"Lần này phải gửi review vì thất vọng với chất lượng của Tiki. Mình luôn đăng ký gói Bookcare nhưng lần này giao hàng không hề có đồ chặn trong hộp giấy, gửi hàng tới thì bị bóp méo hộp rất nhiều. Vì dịch nên mình đã cho qua chuyện giao hàng trễ nhưng chất lượng đóng gói thì lại thế này.
Đã bỏ tiền để bọc sách rồi nhưng nhìn chất lượng quyển sách không thể chấp nhận được. Mong Tiki giải quyết vấn đề này!",neg
74021317,27015060,1,"Ko bàn về nội dung vì mình chưa đọc.
Nhưng về cách đóng gói sp của tiki thì mình xin cạn lời. vận chuyển đường dài nhưng ko hề có 1 miếng chống sốc nào. cạnh sách bị dập như này nhìn xem có xót ko. ko biết đây là sở thích đóng gói của tiki ntn hay do mình xui??? làm ơn thay đổi cách đóng gói dùm ạ. cảm ơn",neg
74021317,2031186,1,"Tiki lần này làm việc rất tắc trách. Mình đặt sách từ tháng 8 mà mãi đến tháng 11 mới giao, rất nhiều lần mình nhắn bên hỗ trợ khách hàng để hỏi về tình hình sản phẩm, song chỉ nhận được *** xin lỗi và hướng dẫn hủy đơn hàng. Nhưng đơn hàng đang trong tình trạng: đang vận chuyển thì làm sao mà hủy đơn được ? Vì vậy mình mới phải đợi đơn hàng giao đến rồi mình mới có thể hoàn trả. Nhưng Tiki lại một lần nữa bắt khách hàng đợi tầm 1 tuần cho các thủ tục lấy hàng, đợi hàng về kho, kiểm tra chất lượng sản phẩm... Mình đặt sách, mình trả tiền đàng hoàng, bỏ thời gian ra đợi để phục vụ cho công việc riêng của mình...mà Tiki làm như thế này là không được, mình chấp nhận mất 3 Bookcare để trả lại sách (vì mình đã phải lên mạng tìm ebook để tải) vậy mà khi nhắn với bên hỗ trợ khách hàng, mình chỉ nhận lại được lời: rất tiếc vì mình gặp hoàn cảnh này, mong anh/chị thông cảm. Vậy cho mình hỏi, ai sẽ thông cảm cho trường hợp của mình ? Lần đầu mình có trải nghiệm tệ như vậy với Tiki!",neg
74021317,10120736,1,Chủ yếu mua fahasa vì sách được bọc màng co để tặng. Lần này tưởng sách được bọc nên mình mua 2 cuốn nhưng cuối cùng cả 2 cuốn đều không được bọc màng co,neg
74021317,1273870,1,"1* CHO DỊCH VỤ CỦA TIKI
-Bookcare: mình luôn ưu tiên đặt sách ở Tiki vì có Bookcare gọn gàng. Nhưng lần này mình thất vọng vì bọc sách còn thừa nhiều nhìn rất xấu (ảnh 1).
-Sách bỏ vào hộp không được gói bọc gì hết, cong và nhăn như hình (ảnh 2).
-Về dịch vụ CSKH, đơn đặt 3 tuần mới nhận. Biết là dịch vụ khó khăn như cskh của Tiki nói chuyện rất kì. Mình gọi đt lúc 1 tuần sau khi đặt đơn vì thấy Tiki chưa đóng gói hàng, mà nhân viên Tiki nói là đang trên đường từ HN vào HCM. Nói chung gọi xong k giải quyết được gì. 
Mình sốt ruột nên nhắn tin *** Tiki, thì nhân viên tư vấn đang nói chuyện dang dở, nhắn tin mình chưa kịp rep vì đang bận, 4 phút sau tự ý kết thíc cuộc trò chuyện vì mình không phản hồi (ảnh 3). Mình nhắn từ ngày 2/8 thì đến 5/8 Tiki mới phản hồi, vậy mà 4p mình chưa kịp rep đã tự ý kết thúc trò chuyện???

Còn 1 đơn chị mình đặt cũng gặp vấn đề mà cskh Tiki nói chuyện rất kì. Mình lười viết ra đây. Hy vọng dịch vụ CSKH của Tiki có tác dụng 1 xíu chứ mình gọi mất phí mà k giải quyết đc gì chỉ thêm bực mình. Haizzzz.",neg
74021317,14565408,1,"Tiki gói hàng hơi không cẩn thận, mình mua 6 cuốn hết 2 cuốn gẫy góc,1 cuốn móp gáy sách, 3 cuốn kia đỡ khổ nhỏ nên k sao, hơi thất vọng",neg
74021317,23899723,1,"Giao hàng nhanh, nhưng trời mưa to suốt từ đêm qua đến sáng nay các bạn không cho mình cái bọc mà bỏ thẳng vào hộp luôn, hộp ướt sách cũng ướt. Quá thất vọng với cách đóng gói của tiki trading.",neg
74021317,6971643,1,"1 sao vì đơn hàng trễ hẹn tới 2 lần dù thời điểm mình đặt hàng đã hết giãn cách. Gửi *** lần 2 không được tiki phản hồi. Nhận sách thì hộp rách, sách bị nát góc, gáy sách méo rất nhiều.",neg
74021317,1076614,1,"Chưa thấy cuốn sách dịch nào mà như văn lớp 1, viết lủng củng chả đâu ra đâu, k hiểu sao mà có thể dịch còn thua cả google???",neg
74021317,19350509,1,"thật sự rất không hài lòng với cách gói hàng của tiki trading luôn ý, dù sách không phải sản phẩm dễ vỡ nhưng mà ít nhất hãy cho nó vào một cái túi, túi gì cũng được, không cần thiết phải túi chống sóc, mik mua ở đâu cũng được còn ở đây thì k, nên sách về bìa vừa bị nhăn ở góc , vừa bị xước , lại còn bị bụi bẩn bám vào nữa, một cuốn sách mới mà mua như sách bán lại",neg
